seed,held_out_scenario,strategy,group_number,group_id,members
17007,combined_stress,REFERENCE_INTERVAL_RISK,2,candidate_00250,T25_C0p5_D100_1;T25_C1_D100_3;T25_C2_D100_2;T35_C1_D80_2
17007,combined_stress,REFERENCE_INTERVAL_RISK,3,candidate_00324,T25_C0p5_D100_3;T25_C1_D100_1;T25_C2_D80_1;T35_C2_D80_1
17007,combined_stress,REFERENCE_INTERVAL_RISK,4,candidate_00412,T25_C1_D100_0;T25_C2_D80_0;T25_C2_D80_3;T35_C1_D80_3
17007,combined_stress,REFERENCE_INTERVAL_RISK,5,candidate_00716,T25_C2_D100_0;T25_C2_D100_3;T35_C2_D80_2;T45_C0p5_D80_3
17007,combined_stress,REFERENCE_INTERVAL_RISK,6,candidate_00960,T25_C2_D100_1;T45_C1_D80_0;T45_C1_D80_2;T45_C1_D80_3
17007,combined_stress,REFERENCE_INTERVAL_RISK,7,candidate_01127,T35_C0p5_D100_0;T35_C1_D100_3;T45_C0p5_D80_0;T45_C1_D80_1
17007,combined_stress,REFERENCE_INTERVAL_RISK,8,candidate_01160,T35_C0p5_D100_1;T35_C2_D80_0;T45_C0p5_D80_1;T45_C0p5_D80_2
17007,combined_stress,ROBUST_LOSO,1,candidate_00167,T25_C0p5_D100_0;T25_C2_D80_1;T35_C0p5_D80_1;T35_C1_D80_1
17007,combined_stress,ROBUST_LOSO,2,candidate_00328,T25_C0p5_D100_3;T25_C1_D100_0;T25_C2_D80_0;T35_C0p5_D80_2
17007,combined_stress,ROBUST_LOSO,3,candidate_00500,T25_C1_D100_1;T25_C1_D100_2;T35_C2_D80_1;T45_C0p5_D80_2
17007,combined_stress,ROBUST_LOSO,4,candidate_00716,T25_C1_D100_3;T25_C2_D80_3;T35_C1_D80_2;T35_C1_D80_3
17008,baseline_use,REFERENCE_INTERVAL_RISK,1,candidate_00021,T25_C2_D100_0;T35_C0p5_D100_1;T35_C1_D80_3;T35_C2_D80_3
17008,high_temperature,REFERENCE_INTERVAL_RISK,1,candidate_00021,T25_C2_D100_0;T35_C0p5_D100_1;T35_C1_D80_3;T35_C2_D80_3
17008,high_c_rate,REFERENCE_INTERVAL_RISK,1,candidate_00021,T25_C2_D100_0;T35_C0p5_D100_1;T35_C1_D80_3;T35_C2_D80_3
17008,high_dod,REFERENCE_INTERVAL_RISK,1,candidate_00021,T25_C2_D100_0;T35_C0p5_D100_1;T35_C1_D80_3;T35_C2_D80_3
17008,combined_stress,REFERENCE_INTERVAL_RISK,1,candidate_00021,T25_C2_D100_0;T35_C0p5_D100_1;T35_C1_D80_3;T35_C2_D80_3
17009,baseline_use,REFERENCE_INTERVAL_RISK,1,candidate_00478,T25_C0p5_D80_0;T25_C0p5_D80_3;T45_C1_D50_0;T45_C1_D50_3
17009,baseline_use,REFERENCE_INTERVAL_RISK,2,candidate_00727,T25_C0p5_D80_1;T45_C2_D50_3;baseline_1;baseline_3
17009,baseline_use,REFERENCE_INTERVAL_RISK,3,candidate_00768,T25_C0p5_D80_2;T45_C0p5_D50_1;T45_C0p5_D50_3;T45_C1_D50_1
17009,baseline_use,REFERENCE_INTERVAL_RISK,4,candidate_01741,T25_C2_D80_0;T25_C2_D80_2;T45_C2_D50_1;T45_C2_D50_2
17009,baseline_use,REFERENCE_INTERVAL_RISK,5,candidate_01819,T25_C2_D80_1;T25_C2_D80_3;T35_C0p5_D80_1;T35_C0p5_D80_2
17009,baseline_use,REFERENCE_INTERVAL_RISK,6,candidate_01940,T35_C0p5_D100_0;T35_C0p5_D100_1;T35_C1_D100_1;T45_C0p5_D80_0
17009,baseline_use,REFERENCE_INTERVAL_RISK,7,candidate_02467,T35_C1_D50_3;T35_C2_D50_0;T35_C2_D50_1;T45_C0p5_D50_0
17009,baseline_use,REFERENCE_INTERVAL_RISK,8,candidate_02716,T45_C0p5_D50_2;T45_C1_D50_2;baseline_0;baseline_2
17009,baseline_use,ROBUST_LOSO,1,candidate_00555,T25_C0p5_D80_0;T35_C2_D50_0;T45_C1_D50_0;T45_C1_D50_3
17009,baseline_use,ROBUST_LOSO,2,candidate_00718,T25_C0p5_D80_1;T45_C2_D50_0;baseline_1;baseline_3
17009,baseline_use,ROBUST_LOSO,3,candidate_00767,T25_C0p5_D80_2;T45_C0p5_D50_1;T45_C0p5_D50_3;T45_C1_D50_1
17009,baseline_use,ROBUST_LOSO,4,candidate_00887,T25_C0p5_D80_3;T45_C0p5_D50_2;baseline_0;baseline_2
17009,baseline_use,ROBUST_LOSO,5,candidate_01912,T25_C2_D80_2;T45_C2_D50_1;T45_C2_D50_2;T45_C2_D50_3
17009,baseline_use,ROBUST_LOSO,6,candidate_02503,T35_C1_D50_3;T35_C2_D50_1;T45_C0p5_D50_0;T45_C1_D50_2
17009,high_temperature,REFERENCE_INTERVAL_RISK,1,candidate_00478,T25_C0p5_D80_0;T25_C0p5_D80_3;T45_C1_D50_0;T45_C1_D50_3
17009,high_temperature,REFERENCE_INTERVAL_RISK,2,candidate_00727,T25_C0p5_D80_1;T45_C2_D50_3;baseline_1;baseline_3
17009,high_temperature,REFERENCE_INTERVAL_RISK,3,candidate_00768,T25_C0p5_D80_2;T45_C0p5_D50_1;T45_C0p5_D50_3;T45_C1_D50_1
17009,high_temperature,REFERENCE_INTERVAL_RISK,4,candidate_01741,T25_C2_D80_0;T25_C2_D80_2;T45_C2_D50_1;T45_C2_D50_2
17009,high_temperature,REFERENCE_INTERVAL_RISK,5,candidate_01819,T25_C2_D80_1;T25_C2_D80_3;T35_C0p5_D80_1;T35_C0p5_D80_2
17009,high_temperature,REFERENCE_INTERVAL_RISK,6,candidate_01940,T35_C0p5_D100_0;T35_C0p5_D100_1;T35_C1_D100_1;T45_C0p5_D80_0
17009,high_temperature,REFERENCE_INTERVAL_RISK,7,candidate_02467,T35_C1_D50_3;T35_C2_D50_0;T35_C2_D50_1;T45_C0p5_D50_0
17009,high_temperature,REFERENCE_INTERVAL_RISK,8,candidate_02716,T45_C0p5_D50_2;T45_C1_D50_2;baseline_0;baseline_2
17009,high_temperature,ROBUST_LOSO,1,candidate_00532,T25_C0p5_D80_0;T25_C2_D80_2;T45_C1_D50_0;T45_C2_D50_2
17009,high_temperature,ROBUST_LOSO,2,candidate_00667,T25_C0p5_D80_1;T45_C0p5_D50_1;T45_C2_D50_0;baseline_2
17009,high_temperature,ROBUST_LOSO,3,candidate_00754,T25_C0p5_D80_2;T45_C0p5_D50_0;T45_C0p5_D50_3;T45_C1_D50_1
17009,high_temperature,ROBUST_LOSO,4,candidate_00879,T25_C0p5_D80_3;T45_C0p5_D50_2;T45_C1_D50_3;baseline_0
17009,high_temperature,ROBUST_LOSO,5,candidate_02474,T35_C1_D50_3;T35_C2_D50_0;T35_C2_D50_1;T45_C1_D50_2
17009,high_temperature,ROBUST_LOSO,6,candidate_02795,T45_C2_D50_1;T45_C2_D50_3;baseline_1;baseline_3
17009,high_c_rate,REFERENCE_INTERVAL_RISK,1,candidate_00478,T25_C0p5_D80_0;T25_C0p5_D80_3;T45_C1_D50_0;T45_C1_D50_3
17009,high_c_rate,REFERENCE_INTERVAL_RISK,2,candidate_00727,T25_C0p5_D80_1;T45_C2_D50_3;baseline_1;baseline_3
17009,high_c_rate,REFERENCE_INTERVAL_RISK,3,candidate_00768,T25_C0p5_D80_2;T45_C0p5_D50_1;T45_C0p5_D50_3;T45_C1_D50_1
17009,high_c_rate,REFERENCE_INTERVAL_RISK,4,candidate_01741,T25_C2_D80_0;T25_C2_D80_2;T45_C2_D50_1;T45_C2_D50_2
17009,high_c_rate,REFERENCE_INTERVAL_RISK,5,candidate_01819,T25_C2_D80_1;T25_C2_D80_3;T35_C0p5_D80_1;T35_C0p5_D80_2
17009,high_c_rate,REFERENCE_INTERVAL_RISK,6,candidate_01940,T35_C0p5_D100_0;T35_C0p5_D100_1;T35_C1_D100_1;T45_C0p5_D80_0
17009,high_c_rate,REFERENCE_INTERVAL_RISK,7,candidate_02467,T35_C1_D50_3;T35_C2_D50_0;T35_C2_D50_1;T45_C0p5_D50_0
17009,high_c_rate,REFERENCE_INTERVAL_RISK,8,candidate_02716,T45_C0p5_D50_2;T45_C1_D50_2;baseline_0;baseline_2
17009,high_c_rate,ROBUST_LOSO,1,candidate_00532,T25_C0p5_D80_0;T25_C2_D80_2;T45_C1_D50_0;T45_C2_D50_2
17009,high_c_rate,ROBUST_LOSO,2,candidate_00667,T25_C0p5_D80_1;T45_C0p5_D50_1;T45_C2_D50_0;baseline_2
17009,high_c_rate,ROBUST_LOSO,3,candidate_00754,T25_C0p5_D80_2;T45_C0p5_D50_0;T45_C0p5_D50_3;T45_C1_D50_1
17009,high_c_rate,ROBUST_LOSO,4,candidate_00879,T25_C0p5_D80_3;T45_C0p5_D50_2;T45_C1_D50_3;baseline_0
17009,high_c_rate,ROBUST_LOSO,5,candidate_02474,T35_C1_D50_3;T35_C2_D50_0;T35_C2_D50_1;T45_C1_D50_2
17009,high_c_rate,ROBUST_LOSO,6,candidate_02795,T45_C2_D50_1;T45_C2_D50_3;baseline_1;baseline_3
17009,high_dod,REFERENCE_INTERVAL_RISK,1,candidate_00478,T25_C0p5_D80_0;T25_C0p5_D80_3;T45_C1_D50_0;T45_C1_D50_3
17009,high_dod,REFERENCE_INTERVAL_RISK,2,candidate_00727,T25_C0p5_D80_1;T45_C2_D50_3;baseline_1;baseline_3
17009,high_dod,REFERENCE_INTERVAL_RISK,3,candidate_00768,T25_C0p5_D80_2;T45_C0p5_D50_1;T45_C0p5_D50_3;T45_C1_D50_1
17009,high_dod,REFERENCE_INTERVAL_RISK,4,candidate_01741,T25_C2_D80_0;T25_C2_D80_2;T45_C2_D50_1;T45_C2_D50_2
17009,high_dod,REFERENCE_INTERVAL_RISK,5,candidate_01819,T25_C2_D80_1;T25_C2_D80_3;T35_C0p5_D80_1;T35_C0p5_D80_2
17009,high_dod,REFERENCE_INTERVAL_RISK,6,candidate_01940,T35_C0p5_D100_0;T35_C0p5_D100_1;T35_C1_D100_1;T45_C0p5_D80_0
17009,high_dod,REFERENCE_INTERVAL_RISK,7,candidate_02467,T35_C1_D50_3;T35_C2_D50_0;T35_C2_D50_1;T45_C0p5_D50_0
17009,high_dod,REFERENCE_INTERVAL_RISK,8,candidate_02716,T45_C0p5_D50_2;T45_C1_D50_2;baseline_0;baseline_2
17009,high_dod,ROBUST_LOSO,1,candidate_00532,T25_C0p5_D80_0;T25_C2_D80_2;T45_C1_D50_0;T45_C2_D50_2
17009,high_dod,ROBUST_LOSO,2,candidate_00667,T25_C0p5_D80_1;T45_C0p5_D50_1;T45_C2_D50_0;baseline_2
17009,high_dod,ROBUST_LOSO,3,candidate_00754,T25_C0p5_D80_2;T45_C0p5_D50_0;T45_C0p5_D50_3;T45_C1_D50_1
17009,high_dod,ROBUST_LOSO,4,candidate_00879,T25_C0p5_D80_3;T45_C0p5_D50_2;T45_C1_D50_3;baseline_0
17009,high_dod,ROBUST_LOSO,5,candidate_02474,T35_C1_D50_3;T35_C2_D50_0;T35_C2_D50_1;T45_C1_D50_2
17009,high_dod,ROBUST_LOSO,6,candidate_02795,T45_C2_D50_1;T45_C2_D50_3;baseline_1;baseline_3
17009,combined_stress,REFERENCE_INTERVAL_RISK,1,candidate_00478,T25_C0p5_D80_0;T25_C0p5_D80_3;T45_C1_D50_0;T45_C1_D50_3
17009,combined_stress,REFERENCE_INTERVAL_RISK,2,candidate_00727,T25_C0p5_D80_1;T45_C2_D50_3;baseline_1;baseline_3
17009,combined_stress,REFERENCE_INTERVAL_RISK,3,candidate_00768,T25_C0p5_D80_2;T45_C0p5_D50_1;T45_C0p5_D50_3;T45_C1_D50_1
17009,combined_stress,REFERENCE_INTERVAL_RISK,4,candidate_01741,T25_C2_D80_0;T25_C2_D80_2;T45_C2_D50_1;T45_C2_D50_2
17009,combined_stress,REFERENCE_INTERVAL_RISK,5,candidate_01819,T25_C2_D80_1;T25_C2_D80_3;T35_C0p5_D80_1;T35_C0p5_D80_2
17009,combined_stress,REFERENCE_INTERVAL_RISK,6,candidate_01940,T35_C0p5_D100_0;T35_C0p5_D100_1;T35_C1_D100_1;T45_C0p5_D80_0
17009,combined_stress,REFERENCE_INTERVAL_RISK,7,candidate_02467,T35_C1_D50_3;T35_C2_D50_0;T35_C2_D50_1;T45_C0p5_D50_0
17009,combined_stress,REFERENCE_INTERVAL_RISK,8,candidate_02716,T45_C0p5_D50_2;T45_C1_D50_2;baseline_0;baseline_2
17009,combined_stress,ROBUST_LOSO,1,candidate_00449,T25_C0p5_D100_3;T35_C0p5_D80_0;T35_C2_D80_0;T45_C2_D50_1
17009,combined_stress,ROBUST_LOSO,2,candidate_00567,T25_C0p5_D80_0;T45_C1_D50_0;T45_C1_D50_2;T45_C1_D50_3
17009,combined_stress,ROBUST_LOSO,3,candidate_00718,T25_C0p5_D80_1;T45_C2_D50_0;baseline_1;baseline_3
17009,combined_stress,ROBUST_LOSO,4,candidate_00754,T25_C0p5_D80_2;T45_C0p5_D50_0;T45_C0p5_D50_3;T45_C1_D50_1
17009,combined_stress,ROBUST_LOSO,5,candidate_00887,T25_C0p5_D80_3;T45_C0p5_D50_2;baseline_0;baseline_2
17009,combined_stress,ROBUST_LOSO,6,candidate_01742,T25_C2_D80_0;T25_C2_D80_2;T45_C2_D50_2;T45_C2_D50_3
17009,combined_stress,ROBUST_LOSO,7,candidate_01825,T25_C2_D80_1;T25_C2_D80_3;T35_C0p5_D80_1;T35_C0p5_D80_2
17009,combined_stress,ROBUST_LOSO,8,candidate_02470,T35_C1_D50_3;T35_C2_D50_0;T35_C2_D50_1;T45_C0p5_D50_1
17010,baseline_use,REFERENCE_INTERVAL_RISK,1,candidate_00098,T25_C0p5_D100_2;T25_C1_D100_3;T35_C2_D80_3;T45_C0p5_D80_1
17010,baseline_use,REFERENCE_INTERVAL_RISK,2,candidate_00174,T25_C1_D100_0;T25_C1_D100_2;T25_C2_D100_3;T35_C2_D80_1
17010,baseline_use,REFERENCE_INTERVAL_RISK,3,candidate_00456,T25_C2_D100_0;T45_C0p5_D80_0;T45_C0p5_D80_3;T45_C1_D80_0
17010,baseline_use,REFERENCE_INTERVAL_RISK,4,candidate_00538,T35_C2_D80_0;T35_C2_D80_2;T45_C0p5_D80_2;T45_C1_D80_3
17010,high_temperature,REFERENCE_INTERVAL_RISK,1,candidate_00098,T25_C0p5_D100_2;T25_C1_D100_3;T35_C2_D80_3;T45_C0p5_D80_1
17010,high_temperature,REFERENCE_INTERVAL_RISK,2,candidate_00174,T25_C1_D100_0;T25_C1_D100_2;T25_C2_D100_3;T35_C2_D80_1
17010,high_temperature,REFERENCE_INTERVAL_RISK,3,candidate_00456,T25_C2_D100_0;T45_C0p5_D80_0;T45_C0p5_D80_3;T45_C1_D80_0
17010,high_temperature,REFERENCE_INTERVAL_RISK,4,candidate_00538,T35_C2_D80_0;T35_C2_D80_2;T45_C0p5_D80_2;T45_C1_D80_3
17010,high_c_rate,REFERENCE_INTERVAL_RISK,1,candidate_00098,T25_C0p5_D100_2;T25_C1_D100_3;T35_C2_D80_3;T45_C0p5_D80_1
17010,high_c_rate,REFERENCE_INTERVAL_RISK,2,candidate_00174,T25_C1_D100_0;T25_C1_D100_2;T25_C2_D100_3;T35_C2_D80_1
17010,high_c_rate,REFERENCE_INTERVAL_RISK,3,candidate_00456,T25_C2_D100_0;T45_C0p5_D80_0;T45_C0p5_D80_3;T45_C1_D80_0
17010,high_c_rate,REFERENCE_INTERVAL_RISK,4,candidate_00538,T35_C2_D80_0;T35_C2_D80_2;T45_C0p5_D80_2;T45_C1_D80_3
17010,high_dod,REFERENCE_INTERVAL_RISK,1,candidate_00098,T25_C0p5_D100_2;T25_C1_D100_3;T35_C2_D80_3;T45_C0p5_D80_1
17010,high_dod,REFERENCE_INTERVAL_RISK,2,candidate_00174,T25_C1_D100_0;T25_C1_D100_2;T25_C2_D100_3;T35_C2_D80_1
17010,high_dod,REFERENCE_INTERVAL_RISK,3,candidate_00456,T25_C2_D100_0;T45_C0p5_D80_0;T45_C0p5_D80_3;T45_C1_D80_0
17010,high_dod,REFERENCE_INTERVAL_RISK,4,candidate_00538,T35_C2_D80_0;T35_C2_D80_2;T45_C0p5_D80_2;T45_C1_D80_3
17010,combined_stress,REFERENCE_INTERVAL_RISK,1,candidate_00098,T25_C0p5_D100_2;T25_C1_D100_3;T35_C2_D80_3;T45_C0p5_D80_1
17010,combined_stress,REFERENCE_INTERVAL_RISK,2,candidate_00174,T25_C1_D100_0;T25_C1_D100_2;T25_C2_D100_3;T35_C2_D80_1
17010,combined_stress,REFERENCE_INTERVAL_RISK,3,candidate_00456,T25_C2_D100_0;T45_C0p5_D80_0;T45_C0p5_D80_3;T45_C1_D80_0
17010,combined_stress,REFERENCE_INTERVAL_RISK,4,candidate_00538,T35_C2_D80_0;T35_C2_D80_2;T45_C0p5_D80_2;T45_C1_D80_3
17010,combined_stress,ROBUST_LOSO,1,candidate_00002,T25_C0p5_D100_2;T25_C1_D100_0;T25_C1_D100_1;T35_C2_D80_0
17011,baseline_use,REFERENCE_INTERVAL_RISK,1,candidate_00128,T25_C0p5_D100_0;T35_C2_D80_2;T35_C2_D80_3;T45_C0p5_D80_3
17011,baseline_use,REFERENCE_INTERVAL_RISK,2,candidate_00179,T25_C0p5_D100_1;T35_C2_D80_0;T35_C2_D80_1;T45_C0p5_D80_0
17011,baseline_use,REFERENCE_INTERVAL_RISK,3,candidate_00235,T25_C1_D100_2;T35_C0p5_D100_2;T45_C1_D80_0;T45_C1_D80_3
17011,high_temperature,REFERENCE_INTERVAL_RISK,1,candidate_00128,T25_C0p5_D100_0;T35_C2_D80_2;T35_C2_D80_3;T45_C0p5_D80_3
17011,high_temperature,REFERENCE_INTERVAL_RISK,2,candidate_00179,T25_C0p5_D100_1;T35_C2_D80_0;T35_C2_D80_1;T45_C0p5_D80_0
17011,high_temperature,REFERENCE_INTERVAL_RISK,3,candidate_00235,T25_C1_D100_2;T35_C0p5_D100_2;T45_C1_D80_0;T45_C1_D80_3
17011,high_c_rate,REFERENCE_INTERVAL_RISK,1,candidate_00128,T25_C0p5_D100_0;T35_C2_D80_2;T35_C2_D80_3;T45_C0p5_D80_3
17011,high_c_rate,REFERENCE_INTERVAL_RISK,2,candidate_00179,T25_C0p5_D100_1;T35_C2_D80_0;T35_C2_D80_1;T45_C0p5_D80_0
17011,high_c_rate,REFERENCE_INTERVAL_RISK,3,candidate_00235,T25_C1_D100_2;T35_C0p5_D100_2;T45_C1_D80_0;T45_C1_D80_3
17011,high_dod,REFERENCE_INTERVAL_RISK,1,candidate_00128,T25_C0p5_D100_0;T35_C2_D80_2;T35_C2_D80_3;T45_C0p5_D80_3
17011,high_dod,REFERENCE_INTERVAL_RISK,2,candidate_00179,T25_C0p5_D100_1;T35_C2_D80_0;T35_C2_D80_1;T45_C0p5_D80_0
17011,high_dod,REFERENCE_INTERVAL_RISK,3,candidate_00235,T25_C1_D100_2;T35_C0p5_D100_2;T45_C1_D80_0;T45_C1_D80_3
17011,combined_stress,REFERENCE_INTERVAL_RISK,1,candidate_00128,T25_C0p5_D100_0;T35_C2_D80_2;T35_C2_D80_3;T45_C0p5_D80_3
17011,combined_stress,REFERENCE_INTERVAL_RISK,2,candidate_00179,T25_C0p5_D100_1;T35_C2_D80_0;T35_C2_D80_1;T45_C0p5_D80_0
17011,combined_stress,REFERENCE_INTERVAL_RISK,3,candidate_00235,T25_C1_D100_2;T35_C0p5_D100_2;T45_C1_D80_0;T45_C1_D80_3
17012,baseline_use,REFERENCE_INTERVAL_RISK,1,candidate_00053,T25_C0p5_D100_3;T25_C1_D100_1;T35_C0p5_D80_3;T35_C1_D80_1
17012,baseline_use,REFERENCE_INTERVAL_RISK,2,candidate_00136,T25_C1_D100_0;T25_C1_D100_2;T25_C1_D100_3;T45_C0p5_D80_3
17012,baseline_use,REFERENCE_INTERVAL_RISK,3,candidate_00404,T25_C2_D100_1;T35_C0p5_D100_1;T45_C0p5_D80_1;T45_C1_D80_3
17012,baseline_use,REFERENCE_INTERVAL_RISK,4,candidate_00533,T25_C2_D100_3;T35_C2_D80_1;T35_C2_D80_3;T45_C0p5_D80_0
17012,baseline_use,REFERENCE_INTERVAL_RISK,5,candidate_00706,T35_C2_D80_0;T45_C0p5_D80_2;T45_C1_D80_0;T45_C1_D80_2
17012,high_temperature,REFERENCE_INTERVAL_RISK,1,candidate_00053,T25_C0p5_D100_3;T25_C1_D100_1;T35_C0p5_D80_3;T35_C1_D80_1
17012,high_temperature,REFERENCE_INTERVAL_RISK,2,candidate_00136,T25_C1_D100_0;T25_C1_D100_2;T25_C1_D100_3;T45_C0p5_D80_3
17012,high_temperature,REFERENCE_INTERVAL_RISK,3,candidate_00404,T25_C2_D100_1;T35_C0p5_D100_1;T45_C0p5_D80_1;T45_C1_D80_3
17012,high_temperature,REFERENCE_INTERVAL_RISK,4,candidate_00533,T25_C2_D100_3;T35_C2_D80_1;T35_C2_D80_3;T45_C0p5_D80_0
17012,high_temperature,REFERENCE_INTERVAL_RISK,5,candidate_00706,T35_C2_D80_0;T45_C0p5_D80_2;T45_C1_D80_0;T45_C1_D80_2
17012,high_c_rate,REFERENCE_INTERVAL_RISK,1,candidate_00053,T25_C0p5_D100_3;T25_C1_D100_1;T35_C0p5_D80_3;T35_C1_D80_1
17012,high_c_rate,REFERENCE_INTERVAL_RISK,2,candidate_00136,T25_C1_D100_0;T25_C1_D100_2;T25_C1_D100_3;T45_C0p5_D80_3
17012,high_c_rate,REFERENCE_INTERVAL_RISK,3,candidate_00404,T25_C2_D100_1;T35_C0p5_D100_1;T45_C0p5_D80_1;T45_C1_D80_3
17012,high_c_rate,REFERENCE_INTERVAL_RISK,4,candidate_00533,T25_C2_D100_3;T35_C2_D80_1;T35_C2_D80_3;T45_C0p5_D80_0
17012,high_c_rate,REFERENCE_INTERVAL_RISK,5,candidate_00706,T35_C2_D80_0;T45_C0p5_D80_2;T45_C1_D80_0;T45_C1_D80_2
17012,high_dod,REFERENCE_INTERVAL_RISK,1,candidate_00053,T25_C0p5_D100_3;T25_C1_D100_1;T35_C0p5_D80_3;T35_C1_D80_1
17012,high_dod,REFERENCE_INTERVAL_RISK,2,candidate_00136,T25_C1_D100_0;T25_C1_D100_2;T25_C1_D100_3;T45_C0p5_D80_3
17012,high_dod,REFERENCE_INTERVAL_RISK,3,candidate_00404,T25_C2_D100_1;T35_C0p5_D100_1;T45_C0p5_D80_1;T45_C1_D80_3
17012,high_dod,REFERENCE_INTERVAL_RISK,4,candidate_00533,T25_C2_D100_3;T35_C2_D80_1;T35_C2_D80_3;T45_C0p5_D80_0
17012,high_dod,REFERENCE_INTERVAL_RISK,5,candidate_00706,T35_C2_D80_0;T45_C0p5_D80_2;T45_C1_D80_0;T45_C1_D80_2
17012,combined_stress,REFERENCE_INTERVAL_RISK,1,candidate_00053,T25_C0p5_D100_3;T25_C1_D100_1;T35_C0p5_D80_3;T35_C1_D80_1
17012,combined_stress,REFERENCE_INTERVAL_RISK,2,candidate_00136,T25_C1_D100_0;T25_C1_D100_2;T25_C1_D100_3;T45_C0p5_D80_3
17012,combined_stress,REFERENCE_INTERVAL_RISK,3,candidate_00404,T25_C2_D100_1;T35_C0p5_D100_1;T45_C0p5_D80_1;T45_C1_D80_3
17012,combined_stress,REFERENCE_INTERVAL_RISK,4,candidate_00533,T25_C2_D100_3;T35_C2_D80_1;T35_C2_D80_3;T45_C0p5_D80_0
17012,combined_stress,REFERENCE_INTERVAL_RISK,5,candidate_00706,T35_C2_D80_0;T45_C0p5_D80_2;T45_C1_D80_0;T45_C1_D80_2
17012,combined_stress,ROBUST_LOSO,1,candidate_00038,T25_C0p5_D100_3;T25_C1_D100_1;T25_C1_D100_2;T35_C2_D80_1
17012,combined_stress,ROBUST_LOSO,2,candidate_00304,T25_C1_D100_3;T35_C0p5_D80_3;T35_C1_D80_1;T45_C0p5_D80_3
17013,baseline_use,REFERENCE_INTERVAL_RISK,1,candidate_00399,T25_C0p5_D100_2;T35_C1_D80_2;T35_C1_D80_3;T35_C2_D80_0
17013,baseline_use,REFERENCE_INTERVAL_RISK,2,candidate_00524,T25_C0p5_D50_0;T25_C1_D50_3;T25_C2_D50_0;T35_C0p5_D50_3
17013,baseline_use,REFERENCE_INTERVAL_RISK,3,candidate_00654,T25_C0p5_D80_1;T35_C1_D50_1;T35_C2_D50_3;T45_C1_D50_2
17013,baseline_use,REFERENCE_INTERVAL_RISK,4,candidate_00731,T25_C0p5_D80_2;T25_C2_D80_1;baseline_1;baseline_3
17013,baseline_use,REFERENCE_INTERVAL_RISK,5,candidate_01097,T25_C1_D100_2;T25_C1_D100_3;T35_C2_D80_1;T35_C2_D80_2
17013,baseline_use,REFERENCE_INTERVAL_RISK,6,candidate_01754,T25_C2_D80_2;T35_C0p5_D80_0;T35_C0p5_D80_2;T35_C1_D80_0
17013,baseline_use,REFERENCE_INTERVAL_RISK,7,candidate_01866,T35_C0p5_D100_0;T35_C1_D100_0;T45_C0p5_D80_1;T45_C1_D80_1
17013,baseline_use,REFERENCE_INTERVAL_RISK,8,candidate_01966,T35_C0p5_D100_2;T45_C0p5_D80_0;T45_C1_D80_0;T45_C1_D80_3
17013,baseline_use,ROBUST_LOSO,1,candidate_00555,T25_C0p5_D50_0;T25_C1_D50_3;T35_C0p5_D50_3;T35_C1_D50_1
17013,baseline_use,ROBUST_LOSO,2,candidate_00650,T25_C0p5_D80_1;T25_C2_D80_1;T25_C2_D80_3;T45_C1_D50_2
17013,baseline_use,ROBUST_LOSO,3,candidate_00820,T25_C0p5_D80_2;T35_C2_D50_3;T45_C0p5_D50_0;baseline_1
17013,baseline_use,ROBUST_LOSO,4,candidate_00877,T25_C0p5_D80_3;T35_C0p5_D80_2;T45_C2_D50_2;baseline_3
17013,baseline_use,ROBUST_LOSO,5,candidate_01742,T25_C2_D80_2;T35_C0p5_D80_0;T45_C2_D50_0;T45_C2_D50_1
17013,baseline_use,ROBUST_LOSO,6,candidate_02052,T35_C0p5_D80_1;T35_C1_D80_1;T35_C1_D80_2;baseline_2
17013,high_temperature,REFERENCE_INTERVAL_RISK,1,candidate_00399,T25_C0p5_D100_2;T35_C1_D80_2;T35_C1_D80_3;T35_C2_D80_0
17013,high_temperature,REFERENCE_INTERVAL_RISK,2,candidate_00524,T25_C0p5_D50_0;T25_C1_D50_3;T25_C2_D50_0;T35_C0p5_D50_3
17013,high_temperature,REFERENCE_INTERVAL_RISK,3,candidate_00654,T25_C0p5_D80_1;T35_C1_D50_1;T35_C2_D50_3;T45_C1_D50_2
17013,high_temperature,REFERENCE_INTERVAL_RISK,4,candidate_00731,T25_C0p5_D80_2;T25_C2_D80_1;baseline_1;baseline_3
17013,high_temperature,REFERENCE_INTERVAL_RISK,5,candidate_01097,T25_C1_D100_2;T25_C1_D100_3;T35_C2_D80_1;T35_C2_D80_2
17013,high_temperature,REFERENCE_INTERVAL_RISK,6,candidate_01754,T25_C2_D80_2;T35_C0p5_D80_0;T35_C0p5_D80_2;T35_C1_D80_0
17013,high_temperature,REFERENCE_INTERVAL_RISK,7,candidate_01866,T35_C0p5_D100_0;T35_C1_D100_0;T45_C0p5_D80_1;T45_C1_D80_1
17013,high_temperature,REFERENCE_INTERVAL_RISK,8,candidate_01966,T35_C0p5_D100_2;T45_C0p5_D80_0;T45_C1_D80_0;T45_C1_D80_3
17013,high_temperature,ROBUST_LOSO,1,candidate_00555,T25_C0p5_D50_0;T25_C1_D50_3;T35_C0p5_D50_3;T35_C1_D50_1
17013,high_temperature,ROBUST_LOSO,2,candidate_00650,T25_C0p5_D80_1;T25_C2_D80_1;T25_C2_D80_3;T45_C1_D50_2
